time,ax,ay,az,wx,wy,wz
2.000000e-02,-5.388794e-03,-3.991699e-03,-2.794189e-03,-1.017253e-02,-3.051758e-02,5.086263e-03
4.000000e-02,-5.388794e-03,7.983398e-04,-2.794189e-03,-1.017253e-02,3.051758e-02,5.086263e-03
6.000000e-02,4.191284e-03,-3.991699e-03,-2.794189e-03,5.086263e-02,-3.051758e-02,5.086263e-03
8.000000e-02,-5.987549e-04,-3.991699e-03,1.995850e-03,5.086263e-02,3.051758e-02,5.086263e-03
1.000000e-01,4.191284e-03,7.983398e-04,-2.794189e-03,-1.017253e-02,3.051758e-02,5.086263e-03
1.200000e-01,-5.388794e-03,5.588379e-03,1.995850e-03,-1.017253e-02,3.051758e-02,5.086263e-03
1.400000e-01,-5.987549e-04,5.588379e-03,1.995850e-03,-1.017253e-02,-3.051758e-02,5.086263e-03
1.600000e-01,2.594604e-03,2.395020e-03,3.991699e-04,-1.017253e-02,-3.051758e-02,5.086263e-03
1.800000e-01,5.787964e-03,-7.983398e-04,-1.197510e-03,-1.017253e-02,-3.051758e-02,5.086263e-03
2.000000e-01,8.981323e-03,-3.991699e-03,-2.794189e-03,-1.017253e-02,-3.051758e-02,5.086263e-03
2.200000e-01,-5.987549e-04,7.983398e-04,1.995850e-03,-1.017253e-02,3.051758e-02,5.086263e-03
2.400000e-01,-5.388794e-03,-3.991699e-03,-7.584229e-03,-1.017253e-02,3.051758e-02,5.086263e-03
2.600000e-01,-5.987549e-04,7.983398e-04,1.995850e-03,-1.017253e-02,-3.051758e-02,5.086263e-03
2.800000e-01,-5.987549e-04,-3.991699e-03,1.995850e-03,-1.017253e-02,-3.051758e-02,5.086263e-03
3.000000e-01,-5.987549e-04,-3.991699e-03,1.995850e-03,-1.017253e-02,-3.051758e-02,5.086263e-03
3.200000e-01,-5.388794e-03,5.588379e-03,1.995850e-03,-1.017253e-02,3.051758e-02,5.086263e-03
3.400000e-01,-5.987549e-04,-3.991699e-03,1.995850e-03,-1.017253e-02,3.051758e-02,5.086263e-03
3.600000e-01,4.191284e-03,5.588379e-03,1.995850e-03,-1.017253e-02,-3.051758e-02,5.086263e-03
3.800000e-01,4.191284e-03,-3.991699e-03,-2.794189e-03,5.086263e-02,3.051758e-02,5.086263e-03
4.000000e-01,-5.388794e-03,1.037842e-02,6.785889e-03,-1.017253e-02,-3.051758e-02,5.086263e-03
4.200000e-01,4.191284e-03,5.588379e-03,1.995850e-03,-1.017253e-02,3.051758e-02,-5.594889e-02
4.400000e-01,-5.987549e-04,7.983398e-04,-2.794189e-03,-1.017253e-02,3.051758e-02,5.086263e-03
4.600000e-01,-5.987549e-04,-3.991699e-03,-2.794189e-03,5.086263e-02,3.051758e-02,5.086263e-03
4.800000e-01,-5.987549e-04,-3.991699e-03,1.995850e-03,-1.017253e-02,-3.051758e-02,-5.594889e-02
5.000000e-01,4.191284e-03,7.983398e-04,1.995850e-03,-1.017253e-02,3.051758e-02,5.086263e-03
5.200000e-01,-5.388794e-03,5.588379e-03,-2.794189e-03,-1.017253e-02,-3.051758e-02,5.086263e-03
5.400000e-01,-5.987549e-04,7.983398e-04,1.995850e-03,-1.017253e-02,-3.051758e-02,5.086263e-03
5.600000e-01,-5.388794e-03,7.983398e-04,-2.794189e-03,-1.017253e-02,3.051758e-02,5.086263e-03
5.800000e-01,-5.987549e-04,7.983398e-04,-2.794189e-03,-1.017253e-02,-3.051758e-02,5.086263e-03
6.000000e-01,-5.388794e-03,-3.991699e-03,-2.794189e-03,-1.017253e-02,-3.051758e-02,5.086263e-03
6.200000e-01,4.191284e-03,5.588379e-03,1.995850e-03,-1.017253e-02,-3.051758e-02,5.086263e-03
6.400000e-01,-5.987549e-04,-3.991699e-03,-7.584229e-03,-1.017253e-02,-3.051758e-02,-5.594889e-02
6.600000e-01,-5.987549e-04,7.983398e-04,1.995850e-03,-1.017253e-02,-3.051758e-02,5.086263e-03
6.800000e-01,-5.987549e-04,-3.991699e-03,-2.794189e-03,-1.017253e-02,3.051758e-02,5.086263e-03
7.000000e-01,4.191284e-03,5.588379e-03,-2.794189e-03,5.086263e-02,3.051758e-02,5.086263e-03
7.200000e-01,-5.987549e-04,7.983398e-04,1.995850e-03,-1.017253e-02,3.051758e-02,5.086263e-03
7.400000e-01,-5.388794e-03,7.983398e-04,-7.584229e-03,-1.017253e-02,3.051758e-02,5.086263e-03
7.600000e-01,-5.987549e-04,-3.991699e-03,-2.794189e-03,-1.017253e-02,3.051758e-02,5.086263e-03
7.800000e-01,-5.388794e-03,5.588379e-03,6.785889e-03,-1.017253e-02,-3.051758e-02,5.086263e-03
8.000000e-01,-5.987549e-04,5.588379e-03,-2.794189e-03,-1.017253e-02,3.051758e-02,5.086263e-03
8.200000e-01,-5.987549e-04,5.588379e-03,6.785889e-03,-1.017253e-02,-3.051758e-02,5.086263e-03
8.400000e-01,4.191284e-03,7.983398e-04,-7.584229e-03,-1.017253e-02,-3.051758e-02,5.086263e-03
8.600000e-01,-5.987549e-04,7.983398e-04,-2.794189e-03,-1.017253e-02,-3.051758e-02,-5.594889e-02
8.800000e-01,-1.017883e-02,7.983398e-04,-2.794189e-03,-1.017253e-02,3.051758e-02,5.086263e-03
9.000000e-01,-5.987549e-04,-3.991699e-03,6.785889e-03,-1.017253e-02,-3.051758e-02,5.086263e-03
9.200000e-01,-5.388794e-03,7.983398e-04,-2.794189e-03,-1.017253e-02,-3.051758e-02,5.086263e-03
9.400000e-01,-5.388794e-03,7.983398e-04,-2.794189e-03,-1.017253e-02,3.051758e-02,5.086263e-03
9.600000e-01,-5.388794e-03,5.588379e-03,-2.794189e-03,-1.017253e-02,-3.051758e-02,5.086263e-03
9.800000e-01,-5.388794e-03,7.983398e-04,1.995850e-03,-1.017253e-02,3.051758e-02,5.086263e-03
1.000000e+00,4.191284e-03,5.588379e-03,1.995850e-03,-1.017253e-02,-3.051758e-02,5.086263e-03
1.020000e+00,-5.987549e-04,5.588379e-03,1.995850e-03,-1.017253e-02,-3.051758e-02,5.086263e-03
1.040000e+00,-5.987549e-04,7.983398e-04,-2.794189e-03,-1.017253e-02,-3.051758e-02,5.086263e-03
1.060000e+00,-5.388794e-03,7.983398e-04,1.995850e-03,-1.017253e-02,-3.051758e-02,5.086263e-03
1.080000e+00,-5.388794e-03,5.588379e-03,-2.794189e-03,-1.017253e-02,3.051758e-02,5.086263e-03
1.100000e+00,4.191284e-03,7.983398e-04,1.995850e-03,-1.017253e-02,-3.051758e-02,5.086263e-03
1.120000e+00,4.191284e-03,7.983398e-04,-2.794189e-03,-1.017253e-02,-3.051758e-02,5.086263e-03
1.140000e+00,8.981323e-03,-3.991699e-03,-2.794189e-03,-1.017253e-02,-3.051758e-02,-5.594889e-02
1.160000e+00,-5.987549e-04,7.983398e-04,-2.794189e-03,-1.017253e-02,3.051758e-02,5.086263e-03
1.180000e+00,-5.388794e-03,7.983398e-04,1.995850e-03,-1.017253e-02,-3.051758e-02,5.086263e-03
1.200000e+00,-1.017883e-02,7.983398e-04,-7.584229e-03,-1.017253e-02,3.051758e-02,5.086263e-03
1.220000e+00,-5.987549e-04,7.983398e-04,1.995850e-03,5.086263e-02,-3.051758e-02,5.086263e-03
1.240000e+00,-5.987549e-04,7.983398e-04,-2.794189e-03,-1.017253e-02,3.051758e-02,5.086263e-03
1.260000e+00,4.191284e-03,7.983398e-04,-1.237427e-02,-1.017253e-02,-3.051758e-02,5.086263e-03
1.280000e+00,-5.388794e-03,7.983398e-04,-2.794189e-03,-1.017253e-02,3.051758e-02,5.086263e-03
1.300000e+00,-5.388794e-03,-3.991699e-03,1.995850e-03,-1.017253e-02,3.051758e-02,5.086263e-03
1.320000e+00,4.191284e-03,-3.991699e-03,-2.794189e-03,-1.017253e-02,-3.051758e-02,5.086263e-03
1.340000e+00,-5.987549e-04,5.588379e-03,-7.584229e-03,-1.017253e-02,-3.051758e-02,5.086263e-03
1.360000e+00,-2.454895e-02,9.635962e-01,2.414978e-01,7.832845e-01,-1.434326e+00,1.881917e-01
1.380000e+00,5.688171e-02,-5.644263e-01,-6.985474e-02,1.729329e-01,-6.408691e-01,6.612142e-02
1.400000e+00,2.335144e-02,1.516846e-02,3.552612e-02,-1.017253e-02,3.051758e-02,5.086263e-03
1.420000e+00,-5.987549e-04,-1.836182e-02,-2.674438e-02,-7.120768e-02,3.051758e-02,5.086263e-03
1.440000e+00,-4.269122e-01,1.586301e+00,2.271277e-01,4.781087e-01,-7.171631e+00,5.086263e-03
1.460000e+00,2.335144e-02,2.443718e+00,2.510779e-01,-9.256999e-01,-1.113892e+01,3.102620e-01
1.480000e+00,1.805246e+00,3.856780e+00,2.702380e-01,1.189168e+01,8.758545e+00,-4.831950e-01
1.500000e+00,-1.341810e+00,3.689128e+00,-1.401486e+00,-2.817790e+00,-7.781982e+00,-1.032511e+00
1.520000e+00,-6.089337e-01,4.891428e+00,2.702380e-01,5.666097e+00,2.838135e+00,4.933675e-01
1.540000e+00,3.203937e+00,5.423123e+00,1.865321e+00,1.292928e+01,2.548218e+01,4.338582e+00
1.560000e+00,-5.987549e-04,4.134602e+00,-1.991858e-01,-1.719157e+00,6.378174e+00,4.094442e+00
1.580000e+00,3.347040e-01,4.632766e+00,5.947632e-02,-1.032511e+01,-8.087158e+00,-1.169840e-01
1.600000e+00,-2.673441e+00,4.450745e+00,9.887439e-01,6.154378e+00,-4.791260e+00,2.385457e+00
1.620000e+00,1.465153e+00,4.872268e+00,1.553969e+00,1.744588e+01,6.317139e+00,7.375081e-01
1.640000e+00,-1.586700e-01,3.296345e+00,-4.243176e-01,3.407796e+00,-1.278687e+01,1.103719e+00
1.660000e+00,-2.017804e-01,3.890310e+00,2.497606e+00,1.769002e+01,1.004028e+01,2.751668e+00
1.680000e+00,8.999286e-01,3.104744e+00,-1.238624e+00,9.938558e+00,2.725220e+01,7.985433e-01
1.700000e+00,1.096320e+00,4.005271e+00,1.812631e+00,1.720174e+01,2.838135e+00,3.300985e+00
1.720000e+00,3.682343e-01,3.138274e+00,2.176674e+00,1.207479e+01,4.913330e+00,1.653035e+00
1.740000e+00,1.153801e+00,2.352708e+00,-9.464319e-01,6.703695e+00,-1.922607e+00,-3.000895e-01
1.760000e+00,9.999207e-02,1.303689e+00,1.600671e-01,3.041585e+00,2.664185e+01,6.841024e+00
1.780000e+00,7.274872e-01,5.947632e-01,9.779663e-02,-2.265422e+01,2.578735e+01,8.000692e+00
1.800000e+00,7.658075e-01,1.270159e+00,-1.085343e+00,-1.758830e+01,-4.852295e+00,1.428731e+01
1.820000e+00,2.154919e+00,1.102507e+00,-3.178590e+00,-3.394572e+01,-2.136230e-01,-7.273356e-01
1.840000e+00,-1.217269e+00,1.854543e+00,-8.171008e-01,-3.150431e+01,1.251221e+00,-3.473918e+00
1.860000e+00,2.198029e+00,2.577839e+00,3.158632e+00,-1.478068e+01,1.193237e+01,4.399618e+00
1.880000e+00,-2.462679e+00,3.981321e+00,1.056882e+01,2.055868e+01,-1.528931e+01,-1.169840e-01
1.900000e+00,3.419489e+00,1.035447e+00,1.870111e+00,1.299032e+01,5.642700e+01,-6.769816e+00
1.920000e+00,-3.742218e-01,2.055725e+00,3.800497e+00,1.555379e+01,8.026123e+00,3.728231e+00
1.940000e+00,-2.472259e+00,1.301294e-01,-5.967590e-01,1.793416e+01,-1.321411e+01,-2.192179e+00
1.960000e+00,-6.137238e-01,1.016287e+00,9.600037e-01,5.849202e+00,2.471924e+00,-3.412882e+00
1.980000e+00,-9.822431e-02,9.797911e-01,1.776591e+00,6.176177e-01,4.955473e-01,1.993088e+00
2.000000e+00,-7.957452e-01,4.893823e-01,8.163025e-01,1.567586e+01,-7.110596e+00,-6.037394e+00
2.020000e+00,7.226971e-01,-1.158391e+00,-2.234952e+00,-7.425944e-01,7.171631e+00,-1.232402e+01
2.040000e+00,-8.628058e-01,5.133325e-01,-2.076881e+00,-1.880900e+01,4.302979e+00,1.032003e+01
2.060000e+00,-3.023712e-01,1.538401e+00,4.255551e+00,1.073201e+01,-5.584717e+00,1.271566e-01
2.080000e+00,7.993378e-01,-1.062590e+00,-4.807203e+00,-1.075236e+01,-4.119873e+00,-5.121867e+00
2.100000e+00,-2.491419e+00,8.246851e-01,-2.737906e+00,-1.160685e+01,-1.907349e+01,7.451375e+00
2.120000e+00,4.430187e+00,1.409070e+00,5.247089e+00,1.469930e+01,1.181030e+01,-4.999797e+00
2.140000e+00,4.156784e-01,-3.932964e+00,-4.652325e+00,1.382737e+01,4.021054e+00,-7.034302e+00
2.160000e+00,-2.045945e+00,-3.946194e+00,-3.954576e+00,-9.592692e+00,6.988525e+00,5.315145e+00
2.180000e+00,-1.496887e-02,-2.801375e+00,1.025867e-01,4.170736e-01,-8.453369e+00,-7.273356e-01
2.200000e+00,-2.537723e+00,-1.720194e+00,6.785889e-03,6.171817e+00,-3.379749e+01,1.597813e+00
2.220000e+00,2.676434e-01,1.011497e+00,1.534808e+00,-1.014201e+01,1.739502e+00,-9.394328e+00
2.240000e+00,7.658075e-01,6.937573e-01,-1.556763e-02,-6.744385e+00,1.445516e+01,-6.973267e+00
2.260000e+00,1.263972e+00,3.760181e-01,-1.565944e+00,-3.346761e+00,2.717082e+01,-4.552205e+00
2.280000e+00,1.762136e+00,5.827881e-02,-3.116320e+00,5.086263e-02,3.988647e+01,-2.131144e+00
2.300000e+00,1.273552e+00,9.875464e-01,-1.784689e+00,-1.484172e+01,1.791382e+01,-3.229777e+00
2.320000e+00,2.902165e+00,2.096098e+00,2.818710e-01,-1.123338e+00,3.128342e+01,-1.130967e+01
2.340000e+00,-3.215314e-01,-2.770239e-01,-4.639552e+00,7.253011e+00,-2.438354e+01,-9.638468e+00
2.360000e+00,3.490741e-01,5.516528e-01,-3.101949e+00,-4.343669e+00,-2.853394e+01,-5.610148e+00
2.380000e+00,-2.366878e+00,1.476130e+00,1.266566e+00,5.605062e+00,-1.132202e+01,-3.168742e+00
2.400000e+00,2.628534e-01,-6.410669e-01,-2.613365e+00,2.431234e+00,-3.570557e+00,3.239950e+00
2.420000e+00,-9.538165e-01,-3.991699e-03,-3.087579e+00,3.468831e+00,8.026123e+00,-2.009074e+00
2.440000e+00,-1.490301e+00,8.198950e-01,1.769520e+00,1.048787e+01,-1.339722e+01,6.154378e-01
2.460000e+00,-4.849915e-02,-2.961841e-01,-1.243414e+00,9.267171e+00,-1.412964e+01,-2.741496e+00
2.480000e+00,8.711884e-01,-8.901489e-01,-6.143624e+00,8.778890e+00,2.963257e+01,-3.290812e+00
2.500000e+00,9.382489e-01,-4.638354e-01,-1.008702e+00,4.079183e+00,-6.805420e+00,-1.581828e+00
2.520000e+00,-4.670887e+00,-2.887595e+00,-2.196632e+00,-2.268473e+00,-1.315308e+01,6.879171e+01
2.540000e+00,-1.792073e+00,-3.519880e+00,-7.484835e+00,-1.667277e+01,5.798340e-01,1.451467e+02
2.560000e+00,2.988386e+00,-2.791794e+00,-4.865881e-01,-1.111857e+01,-1.895142e+01,1.944631e+02
2.580000e+00,1.929787e+00,-4.032415e+00,-1.755948e+00,-8.494059e+00,-2.664185e+01,2.286428e+02
2.600000e+00,4.300856e+00,-1.455374e+00,-3.992897e+00,7.832845e-01,5.789185e+01,2.648366e+02
2.620000e+00,5.349875e+00,-2.825325e+00,-4.338977e-01,-2.085368e+00,1.190186e+00,2.625783e+02
2.640000e+00,2.868635e+00,-7.272876e-01,-2.704376e+00,2.919515e+00,5.584717e+00,2.708181e+02
2.660000e+00,6.288723e+00,4.558521e-01,1.989862e+00,1.250203e+01,5.889893e+00,2.882131e+02
2.680000e+00,7.936496e+00,5.133325e-01,4.490262e+00,1.393636e+00,-3.448486e+00,2.996267e+02
2.700000e+00,4.818181e+00,-1.716431e-01,-3.355822e+00,1.469930e+01,1.528931e+01,3.038991e+02
2.720000e+00,7.706574e+00,1.725212e+00,1.347997e+00,8.717855e+00,3.005981e+01,3.070119e+02
2.740000e+00,3.644621e+00,1.516846e-02,-2.201422e+00,-1.233927e+01,-3.814697e+00,3.089040e+02
2.760000e+00,7.208410e+00,1.068977e+00,-3.572571e-01,1.195272e+01,3.967285e-01,2.869924e+02
2.780000e+00,7.946076e+00,-9.021240e-02,-7.213000e-01,3.651937e+00,1.190186e+00,2.783864e+02
2.800000e+00,7.332951e+00,-4.638354e-01,-4.117438e+00,8.534749e+00,3.762817e+01,2.642873e+02
2.820000e+00,8.961564e+00,1.112087e+00,5.453060e+00,9.267171e+00,6.011963e+00,2.426198e+02
2.840000e+00,3.520080e+00,1.159988e+00,-2.809757e+00,1.759847e+00,9.674072e+00,2.387136e+02
2.860000e+00,5.177433e+00,1.301294e-01,2.989783e-01,1.210531e+00,9.735107e+00,2.384694e+02
2.880000e+00,2.772834e+00,1.013892e-01,-2.929508e+00,-4.526774e+00,-1.739502e+00,2.469533e+02
2.900000e+00,7.246730e+00,-2.482837e-01,1.146815e+00,5.421956e+00,9.368896e+00,2.480520e+02
2.920000e+00,4.961882e+00,1.011497e+00,5.815906e-01,1.012166e+01,-2.136230e-01,2.486623e+02
2.940000e+00,3.663781e+00,8.103149e-01,1.664139e+00,3.590902e+00,1.754761e+01,2.617849e+02
2.960000e+00,3.294948e+00,1.883284e+00,1.352787e+00,-3.245036e+00,-2.838135e+00,2.699636e+02
2.980000e+00,4.655319e+00,1.777903e+00,1.683300e+00,6.642660e+00,-5.767822e+00,2.695363e+02
3.000000e+00,5.196594e+00,2.115601e-01,-1.870909e+00,-2.634684e+00,2.410889e+00,2.701467e+02
3.020000e+00,4.818181e+00,-4.494653e-01,-1.444596e+00,6.886800e+00,2.377319e+01,2.727712e+02
3.040000e+00,8.027507e+00,1.979084e+00,5.453060e+00,1.213582e+01,-2.166748e+00,2.464040e+02
3.060000e+00,4.343967e+00,1.859333e+00,2.462878e-01,2.370199e+00,3.051758e-02,2.375539e+02
3.080000e+00,3.141667e+00,1.476130e+00,-1.066183e+00,-4.954020e+00,2.127075e+01,2.412160e+02
3.100000e+00,3.490741e-01,-2.961841e-01,-5.698151e+00,-8.738200e+00,1.290894e+01,2.440847e+02
3.120000e+00,7.217990e+00,-3.057642e-01,-1.033850e-01,2.492269e+00,1.321411e+01,2.324270e+02
3.140000e+00,5.134323e+00,1.397095e-01,-1.688888e+00,3.102620e+00,-1.461792e+01,2.038015e+02
3.160000e+00,3.170407e+00,1.615042e+00,-2.393024e+00,-1.230876e+00,1.956177e+01,1.754812e+02
3.180000e+00,2.595602e+00,1.351589e+00,-2.958248e+00,-3.672282e+00,3.753662e+00,1.468557e+02
3.200000e+00,2.009621e+00,1.318059e+00,-2.211002e+00,-2.634684e+00,-3.285726e+00,1.252085e+02
3.220000e+00,1.423640e+00,1.284529e+00,-1.463756e+00,-1.597087e+00,-1.032511e+01,1.035614e+02
3.240000e+00,8.376581e-01,1.250999e+00,-7.165100e-01,-5.594889e-01,-1.736450e+01,8.191427e+01
3.260000e+00,2.705773e+00,2.759861e+00,-1.896057e-01,2.431234e+00,6.448364e+01,7.263692e+01
3.280000e+00,3.658991e+00,-9.428394e-01,-2.292433e+00,4.170736e-01,8.087158e+00,5.829366e+01
3.300000e+00,9.813593e-01,-3.824048e-01,-2.201422e+00,1.164754e+01,-1.443481e+01,3.082784e+01
3.320000e+00,1.968107e+00,5.181226e-01,2.483236e+00,1.701864e+01,1.495361e+00,3.009542e+01
3.340000e+00,3.251239e-01,1.888074e+00,1.697670e+00,4.384359e+00,2.349854e+00,3.381856e+01
